timestep,reward
2268878,57.1
4553436,48.325
6825917,53.3
9111320,53.05
11390672,60.5
13670313,61.375
15952299,60.475
18237003,61.65
20505038,57.35
22786601,59.875
25053212,59.475
27335259,58.6
29618876,58.95
31904119,57.6
