timestep,reward
2291452,65.75
4573082,62.875
6833997,50.825
9102137,49.7
11371816,60.075
13650759,65.8
15936060,68.1
18210115,66.6
20501094,66.575
22776873,66.725
25045771,66.475
27344612,65.85
29636936,66.725
31914513,66.2
34199584,64.925
36488271,68.425
38774538,67.75
41069927,67.175
43354836,66.75
