timestep,reward
2281731,-0.1445
4558855,-0.0965
6857876,-0.4265
9140981,-0.398
11437072,-0.56
13731479,-0.249
16021717,-0.655
18309602,-0.1435
20597322,-0.47
22884140,0.026
25175091,0.22
27458490,0.2535
29743884,0.2045
32033417,0.2545
34326091,0.2435
36613887,0.233
38918271,0.192
41204314,0.232
43492694,0.2325
