timestep,reward
2275650,58.325
4548423,55.1
6825625,47.5
9089110,56.05
11359031,61.75
13637280,58.75
15928169,61.45
18216336,59.675
20505129,58.525
22786740,60.175
25062060,59.8
27340897,60.925
29614897,58.325
31903615,60.025
